timestamp,open,high,low,close,volume
2023-09-22 14:30:00,430.99,431.24,430.765,431.145,713767
2023-09-22 14:35:00,431.1399,431.279,430.8,430.8624,591168
2023-09-22 14:40:00,430.87,430.98,430.61,430.6376,672486
2023-09-22 14:45:00,430.64,431.0401,430.555,431.0401,543473
2023-09-22 14:50:00,431.035,431.155,430.87,431.01,476253
2023-09-22 14:55:00,431.01,431.22,430.875,431.07,655926
2023-09-22 15:00:00,431.05,431.98,430.95,431.66,987009
2023-09-22 15:05:00,431.66,432.68,431.57,432.67,1004016
2023-09-22 15:10:00,432.675,432.785,432.47,432.64,850632
2023-09-22 15:15:00,432.64,432.87,432.45,432.74,828781
2023-09-22 15:20:00,432.74,433.21,432.4509,432.925,935420
2023-09-22 15:25:00,432.915,432.99,432.57,432.59,660531
2023-09-22 15:30:00,432.6,432.79,432.01,432.0199,1243605
2023-09-22 15:35:00,432.02,432.125,431.85,431.97,838136
2023-09-22 15:40:00,431.975,432.02,430.95,430.98,1722700
2023-09-22 15:45:00,430.98,431.3,430.42,430.65,3680855
2023-09-22 15:50:00,430.64,430.71,429.99,430.2374,4129915
2023-09-22 15:55:00,430.23,430.8,430.21,430.38,7183263
2023-09-22 16:00:00,430.39,433.6078,430.36,430.44,1584395
2023-09-22 16:05:00,430.42,430.74,430.37,430.64,1344500
2023-09-22 16:10:00,430.65,430.91,430.58,430.8,183443
2023-09-22 16:15:00,430.76,430.83,430.3874,430.65,1442572
2023-09-22 16:20:00,430.61,430.77,430.6,430.71,4994
2023-09-22 16:25:00,430.68,430.73,430.6499,430.66,63044
2023-09-22 16:30:00,430.65,430.79,430.58,430.65,156339
2023-09-22 16:35:00,430.62,430.71,430.59,430.64,15665
2023-09-22 16:40:00,430.65,430.65,430.46,430.5,31771
2023-09-22 16:45:00,430.53,430.54,430.43,430.4598,9852
2023-09-22 16:50:00,430.45,430.45,430.36,430.36,8514
2023-09-22 16:55:00,430.35,430.48,430.35,430.43,20084
2023-09-22 17:00:00,430.41,430.57,430.41,430.54,4611
2023-09-22 17:05:00,430.54,430.57,430.54,430.54,6233
2023-09-22 17:10:00,430.59,430.74,430.5025,430.69,16013
2023-09-22 17:15:00,430.73,430.95,430.55,430.8,37731
2023-09-22 17:20:00,430.8,431.18,430.65,430.85,82117
2023-09-22 17:25:00,430.7605,430.81,430.68,430.7599,22646
2023-09-22 17:30:00,430.74,430.85,430.73,430.78,16489
2023-09-22 17:35:00,430.78,430.98,430.78,430.98,7546
2023-09-22 17:40:00,430.94,430.94,430.81,430.85,327
2023-09-22 17:45:00,430.89,430.99,430.8101,430.8101,6104
2023-09-22 17:50:00,430.95,430.95,430.82,430.89,10706
2023-09-22 17:55:00,430.89,430.89,430.85,430.85,1136
2023-09-22 18:00:00,430.89,430.9,430.89,430.9,381
2023-09-22 18:05:00,430.82,430.82,430.82,430.82,9145
2023-09-22 18:10:00,430.82,430.82,430.77,430.77,2942
2023-09-22 18:15:00,430.8,430.8,430.8,430.8,2465
2023-09-22 18:20:00,430.82,430.82,430.82,430.82,200
2023-09-22 18:25:00,430.82,430.82,430.82,430.82,2694
2023-09-22 18:30:00,430.79,430.8,430.77,430.77,356
2023-09-22 18:35:00,430.8,430.8,430.75,430.75,3153
2023-09-22 18:40:00,430.75,430.75,430.66,430.66,1200
2023-09-22 18:45:00,430.7,430.7,430.7,430.7,4276
2023-09-22 18:50:00,430.7,430.7,430.7,430.7,227
2023-09-22 19:00:00,430.66,430.66,430.6,430.6,1080
2023-09-22 19:05:00,430.66,430.68,430.42,430.42,15778
2023-09-22 19:10:00,430.49,430.5,430.49,430.5,553
2023-09-22 19:15:00,430.45,430.45,430.4,430.42,12331
2023-09-22 19:20:00,430.45,430.45,430.45,430.45,394
2023-09-22 19:25:00,430.43,430.5,430.41,430.5,1220
2023-09-22 19:30:00,430.49,430.49,430.48,430.49,833
2023-09-22 19:35:00,430.45,430.45,430.45,430.45,100
2023-09-22 19:40:00,430.42,430.75,430.42,430.75,3294
2023-09-22 19:45:00,430.55,430.7,430.55,430.7,440
2023-09-25 04:00:00,431.88,432.02,431.83,431.91,3163
2023-09-25 04:05:00,431.84,431.9,431.74,431.74,1854
2023-09-25 04:10:00,431.75,431.77,431.54,431.555,1631
2023-09-25 04:15:00,431.51,431.51,431.31,431.31,400
2023-09-25 04:20:00,431.21,431.21,431.07,431.07,1400
2023-09-25 04:25:00,431.0,431.0,430.62,430.62,3974
2023-09-25 04:30:00,430.59,430.59,430.29,430.38,6773
2023-09-25 04:35:00,430.36,430.36,429.78,429.78,32664
2023-09-25 04:40:00,429.71,429.72,429.16,429.17,16196
2023-09-25 04:45:00,429.14,429.54,429.13,429.54,12567
2023-09-25 04:50:00,429.66,429.68,429.45,429.45,2091
2023-09-25 04:55:00,429.6,429.72,429.5,429.71,32623
2023-09-25 05:00:00,429.7,429.81,429.6,429.7,4600
2023-09-25 05:05:00,429.62,430.03,429.62,430.03,2108
2023-09-25 05:10:00,430.01,430.01,429.83,429.84,1064
2023-09-25 05:15:00,429.99,429.99,429.84,429.9,1650
2023-09-25 05:20:00,430.12,430.13,430.01,430.13,902
2023-09-25 05:25:00,430.22,430.29,430.22,430.28,5700
2023-09-25 05:30:00,430.26,430.26,430.08,430.09,700
2023-09-25 05:35:00,430.2,430.2,430.03,430.03,1250
2023-09-25 05:40:00,430.02,430.04,429.72,429.87,9405
2023-09-25 05:45:00,429.8,429.98,429.8,429.96,12264
2023-09-25 05:50:00,430.05,430.05,429.9,429.9,2900
2023-09-25 05:55:00,430.23,430.29,430.23,430.25,5517
2023-09-25 06:00:00,430.31,430.31,430.1,430.18,900
2023-09-25 06:05:00,430.32,430.32,430.19,430.2,7041
2023-09-25 06:10:00,430.28,430.28,430.2,430.24,2375
2023-09-25 06:15:00,430.3,430.51,430.3,430.38,7552
2023-09-25 06:20:00,430.45,430.56,430.45,430.55,1100
2023-09-25 06:25:00,430.43,430.43,430.41,430.43,2603
2023-09-25 06:30:00,430.52,430.52,430.19,430.19,5770
2023-09-25 06:35:00,430.19,430.23,430.0,430.06,8917
2023-09-25 06:40:00,429.91,429.98,429.82,429.98,14400
2023-09-25 06:45:00,430.02,430.32,430.02,430.3,9104
2023-09-25 06:50:00,430.21,430.29,430.21,430.21,6712
2023-09-25 06:55:00,430.09,430.23,430.09,430.23,800
2023-09-25 07:00:00,430.2,430.4,430.19,430.4,14588
2023-09-25 07:05:00,430.36,430.45,430.33,430.4,16015
2023-09-25 07:10:00,430.39,430.4,429.99,430.15,102651
2023-09-25 07:15:00,430.15,430.29,429.91,429.95,24511
2023-09-25 07:20:00,429.97,430.08,429.9,430.07,8573
2023-09-25 07:25:00,430.05,430.19,430.0,430.0,55198
2023-09-25 07:30:00,430.0,430.0,429.49,429.5,54389
2023-09-25 07:35:00,429.45,429.75,429.4,429.69,12333
2023-09-25 07:40:00,429.72,429.72,429.47,429.49,12633
2023-09-25 07:45:00,429.5,429.51,429.14,429.17,20511
2023-09-25 07:50:00,429.11,429.36,429.11,429.34,16450
2023-09-25 07:55:00,429.32,429.32,429.14,429.27,58196
2023-09-25 08:00:00,429.26,432.06,429.15,429.37,87371
2023-09-25 08:05:00,429.39,429.47,429.29,429.465,36136
2023-09-25 08:10:00,429.48,429.48,429.2,429.33,40401
2023-09-25 08:15:00,429.36,429.37,429.19,429.19,26947
2023-09-25 08:20:00,429.18,429.18,428.75,428.86,44740
2023-09-25 08:25:00,428.87,429.19,428.77,429.19,47161
2023-09-25 08:30:00,429.19,429.27,428.98,429.04,101562
2023-09-25 08:35:00,429.04,429.51,429.04,429.36,43632
2023-09-25 08:40:00,429.25,429.4492,429.16,429.43,34240
