timestamp,open,high,low,close,volume
2023-09-20 04:00:00,266.78,266.78,265.72,265.72,8939
2023-09-20 04:05:00,265.8,266.01,265.72,265.87,3065
2023-09-20 04:10:00,266.0,266.0,265.78,265.82,5637
2023-09-20 04:15:00,265.86,266.11,265.77,266.11,5060
2023-09-20 04:20:00,266.19,266.4,266.11,266.4,3375
2023-09-20 04:25:00,266.12,266.22,266.06,266.2,1387
2023-09-20 04:30:00,266.18,266.35,266.18,266.35,945
2023-09-20 04:35:00,266.37,266.38,266.31,266.31,400
2023-09-20 04:40:00,266.31,266.61,266.31,266.61,2806
2023-09-20 04:45:00,266.59,266.7,266.59,266.7,3390
2023-09-20 04:50:00,266.55,266.68,266.55,266.68,1134
2023-09-20 04:55:00,266.77,267.15,266.77,267.05,4374
2023-09-20 05:00:00,267.05,267.15,267.04,267.1,3622
2023-09-20 05:05:00,267.07,267.14,266.84,266.84,7478
2023-09-20 05:10:00,266.85,266.93,266.85,266.87,605
2023-09-20 05:15:00,266.87,266.9,266.86,266.9,761
2023-09-20 05:20:00,266.95,266.95,266.9,266.9,212
2023-09-20 05:25:00,266.98,266.98,266.98,266.98,100
2023-09-20 05:30:00,266.95,267.1,266.95,267.1,1216
2023-09-20 05:35:00,266.99,267.18,266.99,267.1,1841
2023-09-20 05:40:00,267.09,267.09,267.02,267.08,1604
2023-09-20 05:45:00,267.14,267.14,267.14,267.14,200
2023-09-20 05:50:00,267.1,267.16,267.1,267.11,1003
2023-09-20 05:55:00,267.1,267.27,267.1,267.16,3034
2023-09-20 06:00:00,267.18,267.18,266.96,266.96,767
2023-09-20 06:05:00,266.9,266.9,266.8,266.8,2502
2023-09-20 06:10:00,266.79,266.9,266.79,266.9,540
2023-09-20 06:15:00,266.82,266.82,266.81,266.81,312
2023-09-20 06:20:00,266.8,267.0,266.77,267.0,1953
2023-09-20 06:25:00,266.77,266.77,266.73,266.73,1686
2023-09-20 06:30:00,266.61,266.65,266.49,266.49,3292
