timestamp,open,high,low,close,volume
2023-09-27 04:00:00,421.5,421.7,421.3,421.7,3263
2023-09-27 04:05:00,421.69,421.7,421.41,421.7,1313
2023-09-27 04:10:00,421.66,421.79,421.47,421.61,1596
2023-09-27 04:15:00,421.65,421.72,421.65,421.72,1124
2023-09-27 04:20:00,421.56,421.56,421.42,421.42,1067
2023-09-27 04:25:00,421.8,421.8,421.55,421.55,368
2023-09-27 04:30:00,421.8,422.0,421.75,422.0,7076
2023-09-27 04:35:00,421.94,421.94,421.57,421.57,1610
2023-09-27 04:40:00,421.74,421.74,421.74,421.74,130
2023-09-27 04:45:00,421.51,421.51,421.51,421.51,256
2023-09-27 04:50:00,421.5,421.51,421.21,421.21,1881
2023-09-27 04:55:00,421.3,421.3,421.3,421.3,200
2023-09-27 05:05:00,421.37,421.37,421.37,421.37,300
2023-09-27 05:10:00,421.13,421.13,420.8,420.8,7709
2023-09-27 05:15:00,420.6,420.6,420.45,420.45,4317
2023-09-27 05:20:00,420.84,420.84,420.84,420.84,671
2023-09-27 05:25:00,420.82,420.82,420.81,420.81,753
2023-09-27 05:30:00,420.9,420.9,420.89,420.89,200
2023-09-27 05:40:00,420.73,420.73,420.35,420.35,1459
2023-09-27 05:45:00,420.34,420.34,420.34,420.34,250
2023-09-27 05:50:00,420.5,420.5,420.5,420.5,100
2023-09-27 06:00:00,420.3,420.3,420.2,420.3,521
2023-09-27 06:10:00,420.0,420.02,419.6,419.6,2133
2023-09-27 06:15:00,419.51,419.91,419.5,419.91,1573
2023-09-27 06:20:00,420.1,420.1,420.1,420.1,330
2023-09-27 06:25:00,420.31,420.74,420.31,420.7,942
2023-09-27 06:30:00,420.55,420.55,420.4,420.4,389
2023-09-27 06:35:00,420.5,420.5,420.13,420.5,662
2023-09-27 06:40:00,420.64,420.83,420.49,420.57,2022
2023-09-27 06:55:00,420.65,420.65,420.65,420.65,595
2023-09-27 07:00:00,420.57,421.27,420.21,421.27,7553
2023-09-27 07:05:00,421.21,421.4,420.9,421.15,7288
2023-09-27 07:10:00,421.35,421.77,421.35,421.45,3944
2023-09-27 07:15:00,421.25,421.5,421.11,421.5,1115
2023-09-27 07:20:00,421.45,421.8,421.45,421.8,2868
2023-09-27 07:25:00,421.8,422.0,421.8,421.85,3373
2023-09-27 07:30:00,421.65,421.65,421.23,421.42,5166
2023-09-27 07:35:00,421.2,421.35,421.0,421.14,11005
2023-09-27 07:40:00,421.15,421.75,421.15,421.3,5065
2023-09-27 07:45:00,421.65,421.81,421.6,421.6,455
2023-09-27 07:50:00,421.7,421.85,421.51,421.85,1870
2023-09-27 07:55:00,421.83,421.9,421.7,421.9,1828
2023-09-27 08:00:00,420.5,422.26,419.55,421.72,59951
2023-09-27 08:05:00,421.77,421.77,421.34,421.5,4225
2023-09-27 08:10:00,421.48,421.7,421.36,421.36,6378
2023-09-27 08:15:00,421.51,422.0,421.51,421.9139,1425
2023-09-27 08:20:00,421.52,421.52,421.0,421.0,4049
2023-09-27 08:25:00,421.01,421.5,421.01,421.5,5068
2023-09-27 08:30:00,421.32,422.2,420.9,422.0,11594
2023-09-27 08:35:00,422.0,422.26,421.9,421.9,3865
2023-09-27 08:40:00,421.79,422.36,421.75,422.29,6405
2023-09-27 08:45:00,422.33,422.5,422.1,422.44,6685
2023-09-27 08:50:00,422.3,422.468,422.0,422.25,7496
2023-09-27 08:55:00,422.48,422.8676,422.25,422.5,7437
2023-09-27 09:00:00,422.4001,422.5,422.18,422.19,6255
2023-09-27 09:05:00,422.18,423.15,422.0,422.84,21137
2023-09-27 09:10:00,422.8,423.0,422.7,422.95,5028
2023-09-27 09:15:00,422.9,422.94,422.75,422.75,3371
2023-09-27 09:20:00,422.75,422.9,422.52,422.9,8012
2023-09-27 09:25:00,422.9,423.75,422.86,423.21,33379
2023-09-27 09:30:00,423.2,426.05,423.01,424.99,1425275
2023-09-27 09:35:00,424.845,426.55,423.3,423.84,987607
2023-09-27 09:40:00,423.93,425.22,422.78,425.2,718911
2023-09-27 09:45:00,425.11,426.148,424.3,424.53,697290
2023-09-27 09:50:00,424.51,426.3497,424.0,425.81,626031
2023-09-27 09:55:00,425.73,425.8099,422.8601,423.77,640831
2023-09-27 10:00:00,423.81,424.398,421.87,422.4208,740856
2023-09-27 10:05:00,422.29,422.49,421.25,422.24,491409
2023-09-27 10:10:00,422.24,422.24,420.55,421.03,601211
2023-09-27 10:15:00,421.1699,422.47,420.9301,422.4,457639
2023-09-27 10:20:00,422.46,423.4099,422.06,422.35,545355
2023-09-27 10:25:00,422.34,423.74,422.34,423.46,326593
2023-09-27 10:30:00,423.64,424.08,422.17,423.75,412390
2023-09-27 10:35:00,423.7132,423.94,421.54,421.6701,386164
2023-09-27 10:40:00,421.8713,422.24,420.81,421.0,390397
2023-09-27 10:45:00,421.08,422.362,420.7,421.9499,486364
2023-09-27 10:50:00,421.87,421.9499,418.85,419.2984,752868
2023-09-27 10:55:00,419.345,419.92,419.02,419.6,480403
2023-09-27 11:00:00,419.6,420.65,419.4,420.1683,399089
2023-09-27 11:05:00,420.16,421.5999,420.09,421.5148,400035
2023-09-27 11:10:00,421.5,421.93,421.29,421.875,382671
2023-09-27 11:15:00,421.86,421.9799,421.1,421.205,334035
2023-09-27 11:20:00,421.25,422.63,420.8,422.2101,515971
2023-09-27 11:25:00,422.28,422.78,421.5101,422.5,299042
2023-09-27 11:30:00,422.53,422.62,421.69,421.9101,230199
2023-09-27 11:35:00,422.0,422.017,420.5,420.795,296004
2023-09-27 11:40:00,420.75,421.0699,419.73,419.79,263918
2023-09-27 11:45:00,419.7963,420.38,419.48,420.17,311829
2023-09-27 11:50:00,420.2415,420.3,418.8988,419.2686,293389
2023-09-27 11:55:00,419.16,419.84,417.7326,417.93,567609
2023-09-27 12:00:00,417.93,418.08,416.81,416.94,423612
2023-09-27 12:05:00,416.931,417.8594,416.2901,416.8857,472912
2023-09-27 12:10:00,416.852,417.6699,416.8,417.21,256108
2023-09-27 12:15:00,417.27,417.695,416.8,417.2,282101
2023-09-27 12:20:00,417.18,417.8099,416.9,417.335,309156
2023-09-27 12:25:00,417.27,418.5499,417.2,418.35,359392
2023-09-27 12:30:00,418.47,418.9599,417.9,418.51,240733
2023-09-27 12:35:00,418.44,418.76,417.9,418.12,188624
2023-09-27 12:40:00,418.2388,418.82,417.781,418.79,254426
2023-09-27 12:45:00,418.79,419.1997,418.5601,418.8972,246482
2023-09-27 12:50:00,418.85,418.93,417.8,418.05,192111
2023-09-27 12:55:00,417.99,418.03,416.8,417.27,301868
2023-09-27 13:00:00,417.26,419.24,417.26,418.725,319184
2023-09-27 13:05:00,418.6201,419.4659,418.4301,419.21,262226
2023-09-27 13:10:00,419.273,419.2994,417.72,417.84,237515
2023-09-27 13:15:00,417.89,418.51,417.34,418.395,200879
2023-09-27 13:20:00,418.4,418.47,417.445,417.95,187233
2023-09-27 13:25:00,417.9369,418.3399,417.42,417.63,154691
2023-09-27 13:30:00,417.6,418.4899,417.43,418.33,233484
2023-09-27 13:35:00,418.3999,418.8,417.82,418.0,233286
2023-09-27 13:40:00,418.03,418.03,416.6,417.45,328308
2023-09-27 13:45:00,417.45,417.78,417.15,417.675,160866
2023-09-27 13:50:00,417.6474,418.45,417.12,418.415,195584
2023-09-27 13:55:00,418.4,418.6799,417.8001,418.36,172506
2023-09-27 14:00:00,418.31,418.63,417.3501,417.9,191592
2023-09-27 14:05:00,417.9,418.22,417.5,417.78,128782
2023-09-27 14:10:00,417.78,418.2699,417.56,417.98,116987
2023-09-27 14:15:00,417.9852,419.1999,417.9852,418.675,285298
2023-09-27 14:20:00,418.76,419.84,418.62,419.53,317541
2023-09-27 14:25:00,419.6,422.31,419.5,422.025,670529
2023-09-27 14:30:00,422.05,423.4,422.05,422.6694,603128
2023-09-27 14:35:00,422.7999,424.1,422.6217,424.0,598270
2023-09-27 14:40:00,424.035,424.8,423.4,424.5,542670
2023-09-27 14:45:00,424.52,425.0,423.28,423.4606,547222
2023-09-27 14:50:00,423.33,424.715,423.26,424.5411,487636
2023-09-27 14:55:00,424.4201,425.35,424.35,424.795,565909
2023-09-27 15:00:00,424.71,426.2,424.2301,426.14,664420
2023-09-27 15:05:00,426.145,427.5499,426.05,426.9699,765924
2023-09-27 15:10:00,427.0,428.72,426.58,426.73,785113
2023-09-27 15:15:00,426.76,427.06,425.62,425.9828,565562
2023-09-27 15:20:00,426.0075,426.9,425.75,426.5999,429004
2023-09-27 15:25:00,426.55,427.1997,426.21,426.34,404267
2023-09-27 15:30:00,426.33,427.11,425.8475,426.91,448411
2023-09-27 15:35:00,426.92,426.92,425.57,425.6201,392402
2023-09-27 15:40:00,425.7699,425.832,423.7316,424.22,647339
2023-09-27 15:45:00,424.12,424.85,423.73,424.38,538971
2023-09-27 15:50:00,424.58,425.49,423.71,424.82,658259
2023-09-27 15:55:00,424.84,425.08,424.17,424.68,612073
2023-09-27 16:00:00,424.85,425.0,423.7206,424.68,1222082
2023-09-27 16:05:00,424.0,424.94,423.95,424.3,13261
2023-09-27 16:10:00,424.4999,425.17,424.3,425.17,17051
2023-09-27 16:15:00,424.75,425.0,424.05,424.05,22311
2023-09-27 16:20:00,424.68,424.68,424.02,424.3,179927
2023-09-27 16:25:00,424.3,424.5282,424.2,424.4,4127
2023-09-27 16:30:00,424.32,424.68,424.32,424.4,3999
2023-09-27 16:35:00,424.43,424.49,424.17,424.44,3197
2023-09-27 16:40:00,424.1713,424.22,424.15,424.2,2048
2023-09-27 16:45:00,424.3,424.42,424.11,424.3,2274
2023-09-27 16:50:00,424.36,424.95,424.35,424.84,6005
2023-09-27 16:55:00,424.8,424.8,424.2,424.214,5267
2023-09-27 17:00:00,424.3,424.44,424.21,424.3803,2303
2023-09-27 17:05:00,424.44,424.68,424.4,424.68,1084
2023-09-27 17:10:00,424.6,425.1,424.6,424.88,13566
2023-09-27 17:15:00,424.85,424.9623,424.6,424.6,1800
2023-09-27 17:20:00,424.78,424.83,424.61,424.65,3166
2023-09-27 17:25:00,424.73,424.74,424.5,424.51,1278
2023-09-27 17:30:00,424.5,424.73,424.5,424.73,1714
